id,text_en,text,category,sentiment,priority
13,Is there a way to track the delivery of my card?,எனது அட்டையின் விநியோகத்தைக் கண்காணிப்பதற்கு ஏதேனும் வழி இருக்கிறதா?,card_arrival,Neutral,Low
14,It's been a week since I ordered my card and it's not here. Please help?,"நான் எனது அட்டையை ஓடர் செய்து ஒரு வாரம் ஆகிறது, ஆனால் அது இன்னும் வரவில்லை. தயவுசெய்து உதவுங்கள்?",card_arrival,Neutral,Low
15,Will I be able to track the card that was sent to me?,எனக்கு அனுப்பப்பட்ட அட்டையை என்னால் கண்காணிக்க முடியுமா?,card_arrival,Neutral,Low
16,I don't have my card in 1 week.  Should I be worried?,ஒரு வாரமாகியும் எனது அட்டை எனக்குக் கிடைக்கவில்லை. நான் கவலைப்பட வேண்டுமா?,card_arrival,Neutral,Low
17,How do I know when my new card is going to arrive?,எனது புதிய அட்டை எப்போது வரும் என்பதை நான் எவ்வாறு அறிவது?,card_arrival,Neutral,Low
18,My new card has not been delivered to my home yet. What is going on?,எனது புதிய அட்டை இன்னும் எனது வீட்டிற்கு விநியோகிக்கப்படவில்லை. என்ன நடக்கிறது?,card_arrival,Neutral,Low
19,It's been a week since you issued me a card and I still didn't get it. Should I keep waiting?,"நீங்கள் எனக்கு அட்டையை வழங்கி ஒரு வாரம் ஆகிறது, ஆனால் அது இன்னும் எனக்குக் கிடைக்கவில்லை. நான் தொடர்ந்து காத்திருக்க வேண்டுமா?",card_arrival,Neutral,Low
20,"On the card that is coming, what's the tracking info?",வந்து கொண்டிருக்கும் அட்டையின் கண்காணிப்பு விபரம் என்ன?,card_arrival,Neutral,Low
21,What is the status of my card's delivery?,எனது அட்டையின் விநியோக நிலை என்ன?,card_arrival,Neutral,Low
22,Have you sent out my card yet?,எனது அட்டையை ஏற்கனவே அனுப்பிவிட்டீர்களா?,card_arrival,Neutral,Low
23,My card isn't here yet.,எனது அட்டை இன்னும் வரவில்லை.,card_arrival,Neutral,Low
24,where is my new card?,எனது புதிய அட்டை எங்கே?,card_arrival,Neutral,Low
25,It's been a week since you sent my card and I still don't have it.,"நீங்கள் எனது அட்டையை அனுப்பி ஒரு வாரம் ஆகிறது, ஆனால் அது இன்னும் எனக்குக் கிடைக்கவில்லை.",card_arrival,Neutral,Low
26,How do I track the card you sent me?,நீங்கள் எனக்கு அனுப்பிய அட்டையை நான் எவ்வாறு கண்காணிப்பது?,card_arrival,Neutral,Low
27,When will I recieve my new card?,எனது புதிய அட்டையை நான் எப்போது பெறுவேன்?,card_arrival,Neutral,Low
28,When will I get my new card?,எனது புதிய அட்டை எனக்கு எப்போது கிடைக்கும்?,card_arrival,Neutral,Low
29,What is the expected delivery date for my card?,எனது அட்டைக்கான எதிர்பார்க்கப்படும் விநியோகத் திகதி என்ன?,card_arrival,Neutral,Low
30,Is there a tracking number for the card you sent me?,நீங்கள் எனக்கு அனுப்பிய அட்டைக்கு கண்காணிப்பு இலக்கம் ஏதேனும் இருக்கிறதா?,card_arrival,Neutral,Low
31,I would like to track the card you sent to me.,நீங்கள் எனக்கு அனுப்பிய அட்டையைக் கண்காணிக்க விரும்புகிறேன்.,card_arrival,Neutral,Low
32,Has my card been lost in delivery?,எனது அட்டை விநியோகத்தின் போது தொலைந்துவிட்டதா?,card_arrival,Neutral,Low
33,My new card hasn't came in.,எனது புதிய அட்டை இன்னும் வரவில்லை.,card_arrival,Neutral,Low
34,Where is the card I ordered 2 weeks ago?,இரண்டு வாரங்களுக்கு முன்பு நான் ஓடர் செய்த அட்டை எங்கே?,card_arrival,Neutral,Low
35,Can I get an update on my replacement card?,எனது மாற்று அட்டை பற்றிய புதிய தகவலைப் பெற முடியுமா?,card_arrival,Neutral,Low
36,How long does it take for a new card to ship?,ஒரு புதிய அட்டை அனுப்பப்படுவதற்கு எவ்வளவு காலம் எடுக்கும்?,card_arrival,Neutral,Low
37,What's the tracking on the card you sent?,நீங்கள் அனுப்பிய அட்டையின் கண்காணிப்பு விபரம் என்ன?,card_arrival,Neutral,Low
38,I haven't received my card and am worried it is lost.,"எனது அட்டை எனக்குக் கிடைக்கவில்லை, அது தொலைந்துவிட்டதோ என்று கவலையாக இருக்கிறது.",card_arrival,Negative,Low
39,My card still hasn't been delivered,எனது அட்டை இன்னும் விநியோகிக்கப்படவில்லை.,card_arrival,Neutral,Low
40,I need to find out where the card is that I ordered.,நான் ஓடர் செய்த அட்டை எங்கே இருக்கிறது என்பதை நான் கண்டறிய வேண்டும்.,card_arrival,Neutral,Low
41,Where is my credit card that was to be mailed?,தபாலில் அனுப்பப்பட வேண்டிய எனது கிரெடிட் கார்ட் எங்கே?,card_arrival,Neutral,Low
42,I ordered my card but it hasn't been delivered yet,"நான் எனது கார்ட்டை ஓடர் செய்தேன், ஆனால் அது இன்னும் வந்து சேரவில்லை.",card_arrival,Neutral,Low
43,Am I able to track the card that was just sent to me?,எனக்கு இப்போது அனுப்பப்பட்ட கார்ட்டை என்னால் ட்ராக் செய்ய முடியுமா?,card_arrival,Neutral,Low
44,Can you tell me why I haven't received my new card?,எனது புதிய கார்ட் எனக்கு ஏன் இன்னும் கிடைக்கவில்லை என்று சொல்ல முடியுமா?,card_arrival,Neutral,Low
45,I'm still waiting for my new card.,நான் இன்னும் எனது புதிய கார்ட்டுக்காகக் காத்திருக்கிறேன்.,card_arrival,Neutral,Low
46,Is my card lost? I am still waiting for it to be delivered.,எனது கார்ட் தொலைந்துவிட்டதா? அது வந்து சேருவதற்காக நான் இன்னும் காத்திருக்கிறேன்.,card_arrival,Neutral,Low
47,Should I keep waiting for my card to be delivered?,எனது கார்ட் வந்து சேரும் வரை நான் தொடர்ந்து காத்திருக்க வேண்டுமா?,card_arrival,Neutral,Low
48,Can I track when my card will be delivered?,எனது கார்ட் எப்போது வந்து சேரும் என்பதை என்னால் ட்ராக் செய்ய முடியுமா?,card_arrival,Neutral,Low
49,How can I check on the status of my new card?,எனது புதிய கார்ட்டின் நிலையை நான் எவ்வாறு சரிபார்ப்பது?,card_arrival,Neutral,Low
50,"A card has been sent to me, how do I track it?","எனக்கு ஒரு கார்ட் அனுப்பப்பட்டுள்ளது, அதை நான் எவ்வாறு ட்ராக் செய்வது?",card_arrival,Neutral,Low
51,Is there a way I can get my card expedited?,எனது கார்ட்டை விரைவாகப் பெறுவதற்கு ஏதேனும் வழி இருக்கிறதா?,card_arrival,Neutral,Low
52,What can I do to track the card you sent me?,நீங்கள் எனக்கு அனுப்பிய கார்ட்டை ட்ராக் செய்ய நான் என்ன செய்ய வேண்டும்?,card_arrival,Neutral,Low
53,why hasnt my card come in yet?,எனது கார்ட் ஏன் இன்னும் வந்து சேரவில்லை?,card_arrival,Neutral,Low
54,How can I periodically check the delivery of the card you sent?,நீங்கள் அனுப்பிய கார்ட் வந்து சேருவதை நான் அவ்வப்போது எவ்வாறு சரிபார்க்கலாம்?,card_arrival,Neutral,Low
55,What's the reason my new card hasn't come?,எனது புதிய கார்ட் வராததற்கான காரணம் என்ன?,card_arrival,Neutral,Low
56,How long does it take for me to get my new card?,எனது புதிய கார்ட்டைப் பெறுவதற்கு எனக்கு எவ்வளவு காலம் எடுக்கும்?,card_arrival,Neutral,Low
57,I don't have my card after 1 week. What are my next steps?,1 வாரம் ஆகியும் எனது கார்ட் எனக்குக் கிடைக்கவில்லை. எனது அடுத்த கட்ட நடவடிக்கை என்ன?,card_arrival,Neutral,Low
58,I know I'm getting a new card but would like know when I can expect to receive it.,"எனக்குப் புதிய கார்ட் வரப்போகிறது என்று தெரியும், ஆனால் அதை எப்போது எதிர்பார்க்கலாம் என்று அறிய விரும்புகிறேன்.",card_arrival,Neutral,Low
59,I want to find out what happened to my new card?,எனது புதிய கார்ட்டுக்கு என்ன நடந்தது என்று நான் தெரிந்துகொள்ள வேண்டும்?,card_arrival,Neutral,Low
60,Was there a way for me to get tracking for that?,அதை ட்ராக் செய்வதற்கு எனக்கு ஏதேனும் வழி இருந்ததா?,card_arrival,Neutral,Low
61,I am still waiting for my card.,நான் இன்னும் எனது கார்ட்டுக்காகக் காத்திருக்கிறேன்.,card_arrival,Neutral,Low
62,My card hasn't arrived.,எனது கார்ட் இன்னும் வந்து சேரவில்லை.,card_arrival,Neutral,Low
63,Can I track the card you sent to me?,நீங்கள் எனக்கு அனுப்பிய கார்ட்டை என்னால் ட்ராக் செய்ய முடியுமா?,card_arrival,Neutral,Low
64,I haven't gotten my new card.,எனக்கு எனது புதிய கார்ட் கிடைக்கவில்லை.,card_arrival,Neutral,Low
65,How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,எனது புதிய கார்ட் தபாலில் வந்து சேர எவ்வளவு காலம் எடுக்கும்? அது எனக்குக் கிடைக்காவிட்டால் நான் என்ன செய்ய வேண்டும்?,card_arrival,Neutral,Low
66,Will I have to wait much longer for my new card to arrive?,எனது புதிய கார்ட் வந்து சேருவதற்கு நான் இன்னும் நீண்ட நேரம் காத்திருக்க வேண்டுமா?,card_arrival,Neutral,Low
67,how to track the card you sent,நீங்கள் அனுப்பிய கார்ட்டை எவ்வாறு ட்ராக் செய்வது?,card_arrival,Neutral,Low
68,2 weeks ago I ordered my new card.  It isn't here.  What should I do?,2 வாரங்களுக்கு முன்பு நான் எனது புதிய கார்ட்டை ஓடர் செய்தேன். அது இன்னும் இங்கு வரவில்லை. நான் என்ன செய்ய வேண்டும்?,card_arrival,Neutral,Low
69,How can I check on the delivery status of my card?,எனது கார்ட் வந்து சேரும் நிலையை நான் எவ்வாறு சரிபார்ப்பது?,card_arrival,Neutral,Low
70,"My card has not been delivered yet and its been a week since I ordered it, please help","நான் ஓடர் செய்து ஒரு வாரம் ஆகியும் எனது கார்ட் இன்னும் வந்து சேரவில்லை, தயவுசெய்து உதவுங்கள்.",card_arrival,Neutral,Low
71,What's the expected wait time to recieve my new card?,எனது புதிய கார்ட்டைப் பெறுவதற்கு எதிர்பார்க்கப்படும் காத்திருப்பு காலம் என்ன?,card_arrival,Neutral,Low
72,How can I see the progress of delivery of the card that was sent?,அனுப்பப்பட்ட கார்ட் வந்து சேரும் நிலையை நான் எவ்வாறு பார்ப்பது?,card_arrival,Neutral,Low
73,"My card was supposed to arrive, but hasn't?","எனது கார்ட் வந்திருக்க வேண்டும், ஆனால் இன்னும் வரவில்லையா?",card_arrival,Neutral,Low
74,I ordered a card and would like to know how to track the delivery progress of it.,"நான் ஒரு கார்ட் ஓடர் செய்துள்ளேன், அதன் டெலிவரி நிலையை எவ்வாறு ட்ராக் செய்வது என்று அறிய விரும்புகிறேன்.",card_arrival,Neutral,Low
75,How long will it take for me to get my card?,எனது கார்ட்டைப் பெறுவதற்கு எனக்கு எவ்வளவு காலம் எடுக்கும்?,card_arrival,Neutral,Low
76,My card hasn't shown up yet.,எனது கார்ட் இன்னும் வரவில்லை.,card_arrival,Neutral,Low
77,Does the card you sent have a tracking number?,நீங்கள் அனுப்பிய கார்ட்டில் ட்ராக்கிங் இலக்கம் இருக்கிறதா?,card_arrival,Neutral,Low
78,My card hasn't arrived in the mail yet. I ordered it two weeks ago. What can I do?,எனது கார்ட் இன்னும் தபாலில் வந்து சேரவில்லை. நான் அதை இரண்டு வாரங்களுக்கு முன்பு ஓடர் செய்தேன். நான் என்ன செய்ய முடியும்?,card_arrival,Neutral,Low
79,maximum how many days get the courier?,கூரியர் வந்து சேர அதிகபட்சம் எத்தனை நாட்கள் ஆகும்?,card_arrival,Neutral,Low
80,Is there a reason my new card hasn't arrived yet?,எனது புதிய கார்ட் இன்னும் வந்து சேராததற்கு ஏதேனும் காரணம் இருக்கிறதா?,card_arrival,Neutral,Low
81,"I've been waiting a while for my card, is there a way to know when it will arrive?","எனது அட்டைக்காக நான் கொஞ்சக் காலமாக காத்துக்கொண்டிருக்கிறேன், அது எப்போது வந்து சேரும் என்று தெரிந்துகொள்ள ஏதேனும் வழி இருக்கிறதா?",card_arrival,Neutral,Low
82,How can I track my card's delivery?,எனது அட்டை வந்து சேருவதை நான் எவ்வாறு கண்காணிக்கலாம்?,card_arrival,Neutral,Low
83,Can I track the card that was just sent to me?,எனக்கு இப்போதுதான் அனுப்பப்பட்ட அட்டையை நான் கண்காணிக்க முடியுமா?,card_arrival,Neutral,Low
84,"If I ordered my new card last week, how much longer should I wait to receive it?","கடந்த வாரம் எனது புதிய அட்டையை நான் ஓடர் செய்திருந்தால், அதைத் பெற்றுக்கொள்ள இன்னும் எவ்வளவு காலம் நான் காத்திருக்க வேண்டும்?",card_arrival,Neutral,Low
85,"What's go on, where is my new card?","என்ன நடக்கிறது, எனது புதிய அட்டை எங்கே?",card_arrival,Neutral,Low
86,Where is my new card if I haven't received it yet?,"எனக்கு இன்னும் கிடைக்கவில்லை என்றால், எனது புதிய அட்டை எங்கே இருக்கிறது?",card_arrival,Neutral,Low
87,Where is my card?,எனது அட்டை எங்கே?,card_arrival,Neutral,Low
88,Can you tell me why I haven't received my new card yet?,எனது புதிய அட்டை எனக்கு இன்னும் ஏன் கிடைக்கவில்லை என்று கூற முடியுமா?,card_arrival,Neutral,Low
89,Is there a way to track my card?,எனது அட்டையைக் கண்காணிப்பதற்கு ஏதேனும் வழி இருக்கிறதா?,card_arrival,Neutral,Low
90,Is there a way to track the new card you sent me?,நீங்கள் எனக்கு அனுப்பிய புதிய அட்டையைக் கண்காணிப்பதற்கு ஏதேனும் வழி இருக்கிறதா?,card_arrival,Neutral,Low
91,I'm still waiting for my card.,நான் இன்னும் எனது அட்டைக்காகக் காத்துக்கொண்டிருக்கிறேன்.,card_arrival,Neutral,Low
92,What do I need to do to get my new card which I have requested 2 weeks ago?,2 வாரங்களுக்கு முன்பு நான் கோரிய எனது புதிய அட்டையைப் பெறுவதற்கு நான் என்ன செய்ய வேண்டும்?,card_arrival,Neutral,Low
93,WHAT IS THE SOLUTION OF THIS PROBLEM,இந்தப் பிரச்சினைக்கான தீர்வு என்ன?,card_arrival,Negative,Low
94,Could I get tracking on the card?,அட்டையைக் கண்காணிப்பதற்கான விபரங்களை நான் பெற முடியுமா?,card_arrival,Neutral,Low
95,Can you help me track my card?,எனது அட்டையைக் கண்காணிக்க எனக்கு உதவ முடியுமா?,card_arrival,Neutral,Low
96,Shouldn't my new card be here by now?,எனது புதிய அட்டை இந்நேரம் இங்கு வந்திருக்க வேண்டுமல்லவா?,card_arrival,Neutral,Low
97,Is there a reason my new card hasn't arrived?,எனது புதிய அட்டை வந்து சேராததற்கு ஏதேனும் காரணம் இருக்கிறதா?,card_arrival,Neutral,Low
98,"I would like to track a card sent to me, how do I do that?","எனக்கு அனுப்பப்பட்ட அட்டையைக் கண்காணிக்க விரும்புகிறேன், அதை நான் எவ்வாறு செய்வது?",card_arrival,Neutral,Low
99,Is there a tracking number for the card?,அட்டைக்கான கண்காணிப்பு இலக்கம் ஏதேனும் இருக்கிறதா?,card_arrival,Neutral,Low
100,can you share card tracking number?,அட்டையின் கண்காணிப்பு இலக்கத்தைப் பகிர முடியுமா?,card_arrival,Neutral,Low
101,"I have not received my card and it's been a week, what do I do?","ஒரு வாரம் ஆகியும் எனது அட்டை எனக்குக் கிடைக்கவில்லை, நான் என்ன செய்வது?",card_arrival,Neutral,Low
102,Is there a way I can check on the card on route to me?,எனக்கு அனுப்பப்பட்டுக் கொண்டிருக்கும் அட்டையின் நிலையைச் சரிபார்க்க ஏதேனும் வழி இருக்கிறதா?,card_arrival,Neutral,Low
103,When will my new card arrive?,எனது புதிய அட்டை எப்போது வந்து சேரும்?,card_arrival,Neutral,Low
104,Why haven't I received my new card yet?,எனது புதிய அட்டை எனக்கு இன்னும் ஏன் கிடைக்கவில்லை?,card_arrival,Neutral,Low
105,What is the expected delivery date of my card?,எனது அட்டை வந்து சேரும் என எதிர்பார்க்கப்படும் திகதி என்ன?,card_arrival,Neutral,Low
106,My card hasn't came in the mail yet?,எனது அட்டை இன்னும் தபாலில் வரவில்லையா?,card_arrival,Neutral,Low
107,I haven't received my card.,எனது அட்டை எனக்குக் கிடைக்கவில்லை.,card_arrival,Neutral,Low
108,Is it possible for me to track the card is was mailed to me?,எனக்கு தபாலில் அனுப்பப்பட்ட அட்டையைக் கண்காணிப்பது சாத்தியமா?,card_arrival,Neutral,Low
109,When will my new card be delivered?,எனது புதிய அட்டை எப்போது விநியோகிக்கப்படும்?,card_arrival,Neutral,Low
110,I was issued a card about a week ago. why hasn't it come in yet?,சுமார் ஒரு வாரத்திற்கு முன்பு எனக்கு ஒரு அட்டை வழங்கப்பட்டது. அது ஏன் இன்னும் வரவில்லை?,card_arrival,Neutral,Low
111,Can you please tell me where my card is? I ordered it 2 weeks ago!,தயவுசெய்து எனது அட்டை எங்கே இருக்கிறது என்று கூற முடியுமா? நான் அதை 2 வாரங்களுக்கு முன்பு ஓடர் செய்தேன்!,card_arrival,Neutral,Low
112,I still haven't received my card in the mail,எனது அட்டை இன்னும் தபாலில் எனக்குக் கிடைக்கவில்லை,card_arrival,Neutral,Low
113,I'm still waiting for my card that was issued a week ago. What should I do?,ஒரு வாரத்திற்கு முன்பு வழங்கப்பட்ட எனது அட்டைக்காக நான் இன்னும் காத்துக்கொண்டிருக்கிறேன். நான் என்ன செய்ய வேண்டும்?,card_arrival,Neutral,Low
114,I still haven't gotten my new card.  When will it get here?,எனக்கு இன்னும் எனது புதிய அட்டை கிடைக்கவில்லை. அது எப்போது இங்கு வந்து சேரும்?,card_arrival,Neutral,Low
115,Do you have a tracking number for the card I was sent?,எனக்கு அனுப்பப்பட்ட அட்டைக்கான கண்காணிப்பு இலக்கம் உங்களிடம் உள்ளதா?,card_arrival,Neutral,Low
116,How do I track the card you sent to me?,நீங்கள் எனக்கு அனுப்பிய அட்டையை நான் எவ்வாறு கண்காணிப்பது?,card_arrival,Neutral,Low
117,Is my new bank card on the way and is there a way to track it?,எனது புதிய வங்கி அட்டை வந்துகொண்டிருக்கிறதா மற்றும் அதைக் கண்காணிப்பதற்கு ஏதேனும் வழி இருக்கிறதா?,card_arrival,Neutral,Low
118,Could you send me and up date on the arrival of my card?,எனது அட்டை வந்து சேருவது பற்றிய புதிய தகவலை எனக்கு அனுப்ப முடியுமா?,card_arrival,Neutral,Low
119,How long does it take to recieve my new card?,எனது புதிய அட்டையைப் பெறுவதற்கு எவ்வளவு காலம் எடுக்கும்?,card_arrival,Neutral,Low
120,My card has not come in the mail yet.,எனது அட்டை இன்னும் தபாலில் வரவில்லை.,card_arrival,Neutral,Low
121,What's the card you sent me's tracking number?,நீங்கள் எனக்கு அனுப்பிய அட்டையின் ட்ராக்கிங் இலக்கம் என்ன?,card_arrival,Neutral,Low
122,i havent got my card,எனக்கு இன்னும் என் அட்டை கிடைக்கவில்லை.,card_arrival,Neutral,Low
123,Why hasn't my card arrived yet?,ஏன் என் அட்டை இன்னும் வந்து சேரவில்லை?,card_arrival,Neutral,Low
124,I thought I would have received my new card at this point.,இந்நேரத்திற்கு எனக்கு புதிய அட்டை கிடைத்திருக்கும் என்று நினைத்தேன்.,card_arrival,Neutral,Low
125,How long until my new card gets here?,எனது புதிய அட்டை இங்கு வந்து சேர இன்னும் எவ்வளவு காலம் எடுக்கும்?,card_arrival,Neutral,Low
126,How much longer until I get my new card?,எனது புதிய அட்டை கிடைக்க இன்னும் எவ்வளவு நேரம் ஆகும்?,card_arrival,Neutral,Low
127,Am I able to track a card that has already been sent?,ஏற்கனவே அனுப்பப்பட்ட அட்டையை என்னால் ட்ராக் செய்ய முடியுமா?,card_arrival,Neutral,Low
128,Is it possible to track the card you sent me?,நீங்கள் எனக்கு அனுப்பிய அட்டையை ட்ராக் செய்ய முடியுமா?,card_arrival,Neutral,Low
129,How long will it be to get this new card?,இந்த புதிய அட்டையைப் பெற எவ்வளவு காலம் ஆகும்?,card_arrival,Neutral,Low
130,how can i track card you sent,நீங்கள் அனுப்பிய அட்டையை நான் எவ்வாறு ட்ராக் செய்வது?,card_arrival,Neutral,Low
131,Can the card was sen to me be tracked?,எனக்கு அனுப்பப்பட்ட அட்டையை ட்ராக் செய்ய முடியுமா?,card_arrival,Neutral,Low
132,why have i not got my new card?,எனக்கு ஏன் இன்னும் புதிய அட்டை கிடைக்கவில்லை?,card_arrival,Neutral,Low
133,I need to track the card sent to me.,எனக்கு அனுப்பப்பட்ட அட்டையை நான் ட்ராக் செய்ய வேண்டும்.,card_arrival,Neutral,Low
134,"It's been two weeks and I haven't gotten my card, what do I do?","இரண்டு வாரங்கள் ஆகிவிட்டன, இன்னும் எனக்கு அட்டை கிடைக்கவில்லை, நான் என்ன செய்வது?",card_arrival,Neutral,Low
135,I was expecting my new card by now.,இந்நேரத்திற்கு எனது புதிய அட்டையை நான் எதிர்பார்த்தேன்.,card_arrival,Neutral,Low
136,Where is the tracking number for the card?,அட்டையின் ட்ராக்கிங் இலக்கம் எங்கே இருக்கிறது?,card_arrival,Neutral,Low
137,I was issued a new card a week ago but still haven't received it. How long will it be until I receive it?,"ஒரு வாரத்திற்கு முன்பு எனக்கு புதிய அட்டை வழங்கப்பட்டது, ஆனால் இன்னும் கிடைக்கவில்லை. அது கிடைக்க இன்னும் எவ்வளவு காலம் ஆகும்?",card_arrival,Neutral,Low
138,Can I track the card that you sent me in the mail?,தபாலில் நீங்கள் எனக்கு அனுப்பிய அட்டையை என்னால் ட்ராக் செய்ய முடியுமா?,card_arrival,Neutral,Low
139,Can you tell me if I can track the card you sent me?,நீங்கள் எனக்கு அனுப்பிய அட்டையை ட்ராக் செய்ய முடியுமா என்று கூற முடியுமா?,card_arrival,Neutral,Low
140,Why have I not gotten my new card?,எனக்கு ஏன் இன்னும் புதிய அட்டை கிடைக்கவில்லை?,card_arrival,Neutral,Low
141,I'm still waiting on my new card to be delivered!,எனது புதிய அட்டை டெலிவரி செய்யப்படுவதற்காக நான் இன்னும் காத்துக் கொண்டிருக்கிறேன்!,card_arrival,Neutral,Low
142,My new card isn't here and it was issued a week ago.,"எனது புதிய அட்டை இன்னும் வரவில்லை, அது ஒரு வாரத்திற்கு முன்பே வழங்கப்பட்டுவிட்டது.",card_arrival,Neutral,Low
143,"I was supposed to receive my new card by now, but it hasn't came in.","இந்நேரத்திற்கு எனக்கு புதிய அட்டை கிடைத்திருக்க வேண்டும், ஆனால் அது இன்னும் வரவில்லை.",card_arrival,Neutral,Low
144,Is a tracking number available for the card that was just sent?,இப்போதுதான் அனுப்பப்பட்ட அட்டைக்கு ட்ராக்கிங் இலக்கம் ஏதும் இருக்கிறதா?,card_arrival,Neutral,Low
145,Why haven't I gotten my new card?,எனக்கு ஏன் இன்னும் புதிய அட்டை கிடைக்கவில்லை?,card_arrival,Neutral,Low
146,Was there a number to track that I could get?,நான் பெறுவதற்கு ட்ராக் செய்யும் இலக்கம் ஏதும் இருந்ததா?,card_arrival,Neutral,Low
147,How much longer is it going to take to get my new card?,எனது புதிய அட்டை கிடைக்க இன்னும் எவ்வளவு காலம் எடுக்கும்?,card_arrival,Neutral,Low
148,I haven't gotten my credit card in the mail.,தபாலில் எனது கிரெடிட் கார்ட் எனக்கு கிடைக்கவில்லை.,card_arrival,Neutral,Low
149,My card hasn't arrived yet. What do I do?,எனது அட்டை இன்னும் வந்து சேரவில்லை. நான் என்ன செய்வது?,card_arrival,Neutral,Low
150,"My card still hasn't arrived after two weeks, now what?","இரண்டு வாரங்கள் ஆகியும் எனது அட்டை இன்னும் வரவில்லை, இப்போது நான் என்ன செய்வது?",card_arrival,Neutral,Low
151,My card appears to have never arrived?,எனது அட்டை ஒருபோதும் வந்து சேரவில்லை போல் தோன்றுகிறது?,card_arrival,Neutral,Low
152,My card never arrived.,எனது அட்டை ஒருபோதும் வந்து சேரவில்லை.,card_arrival,Neutral,Low
153,My card has been found. Is there any way for me to put it back into the app?,எனது அட்டை கிடைத்துவிட்டது. அதை மீண்டும் செயலியில் சேர்க்க ஏதேனும் வழி இருக்கிறதா?,card_linking,Neutral,Low
154,I was able to find my card. How to I go about putting it into my app?,என்னால் எனது அட்டையைக் கண்டறிய முடிந்தது. அதை எனது செயலியில் எவ்வாறு சேர்ப்பது?,card_linking,Neutral,Low
155,how do I get my card to show in the app?,எனது அட்டையை செயலியில் எவ்வாறு காண்பிப்பது?,card_linking,Neutral,Low
156,I just got my card.  It's not linked yet--how do I do that?,எனக்கு இப்போதுதான் அட்டை கிடைத்தது. அது இன்னும் இணைக்கப்படவில்லை - அதை நான் எவ்வாறு செய்வது?,card_linking,Neutral,Low
157,"lost card found, want to put it back in app","தொலைந்த அட்டை கிடைத்துவிட்டது, அதை மீண்டும் செயலியில் சேர்க்க வேண்டும்.",card_linking,Neutral,Low
158,"I just got a card, how can I add it to the app?","எனக்கு இப்போதுதான் ஒரு அட்டை கிடைத்தது, அதை செயலியில் எவ்வாறு சேர்ப்பது?",card_linking,Neutral,Low
159,Is there any way to see my card in the app?,எனது அட்டையை செயலியில் பார்க்க ஏதேனும் வழி இருக்கிறதா?,card_linking,Neutral,Low
160,If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it?,"நான் தொலைத்த அட்டை கிடைத்தால், அதை நான் தூக்கி எறிய வேண்டுமா? அல்லது அந்த அட்டையை மீண்டும் செயல்படுத்தி தொடர்ந்து பயன்படுத்தலாமா?",card_linking,Neutral,Low
161,I found my card. How can I put it into my app?,எனது கார்ட் கிடைத்துவிட்டது. அதை எப்படி எனது செயலியில் சேர்ப்பது?,card_linking,Neutral,Low
162,How do I make my card show up in the app?,எனது கார்ட்டை செயலியில் எப்படிக் காட்டுவது?,card_linking,Neutral,Low
