id,text_en,text,category,sentiment,priority
45,I'm still waiting for my new card.,I'm still waiting for my new card.,card_arrival,Neutral,Low
46,Is my card lost? I am still waiting for it to be delivered.,Is my card lost? I am still waiting for it to be delivered.,card_arrival,Neutral,Low
47,Should I keep waiting for my card to be delivered?,Should I keep waiting for my card to be delivered?,card_arrival,Neutral,Low
48,Can I track when my card will be delivered?,Can I track when my card will be delivered?,card_arrival,Neutral,Low
49,How can I check on the status of my new card?,How can I check on the status of my new card?,card_arrival,Neutral,Low
50,"A card has been sent to me, how do I track it?","A card has been sent to me, how do I track it?",card_arrival,Neutral,Low
51,Is there a way I can get my card expedited?,Is there a way I can get my card expedited?,card_arrival,Neutral,Low
52,What can I do to track the card you sent me?,What can I do to track the card you sent me?,card_arrival,Neutral,Low
53,why hasnt my card come in yet?,why hasnt my card come in yet?,card_arrival,Neutral,Low
54,How can I periodically check the delivery of the card you sent?,How can I periodically check the delivery of the card you sent?,card_arrival,Neutral,Low
55,What's the reason my new card hasn't come?,What's the reason my new card hasn't come?,card_arrival,Neutral,Low
56,How long does it take for me to get my new card?,How long does it take for me to get my new card?,card_arrival,Neutral,Low
57,I don't have my card after 1 week. What are my next steps?,I don't have my card after 1 week. What are my next steps?,card_arrival,Neutral,Low
58,I know I'm getting a new card but would like know when I can expect to receive it.,I know I'm getting a new card but would like know when I can expect to receive it.,card_arrival,Neutral,Low
59,I want to find out what happened to my new card?,I want to find out what happened to my new card?,card_arrival,Neutral,Low
60,Was there a way for me to get tracking for that?,Was there a way for me to get tracking for that?,card_arrival,Neutral,Low
61,I am still waiting for my card.,I am still waiting for my card.,card_arrival,Neutral,Low
62,My card hasn't arrived.,My card hasn't arrived.,card_arrival,Neutral,Low
63,Can I track the card you sent to me?,Can I track the card you sent to me?,card_arrival,Neutral,Low
64,I haven't gotten my new card.,I haven't gotten my new card.,card_arrival,Neutral,Low
65,How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,card_arrival,Neutral,Low
66,Will I have to wait much longer for my new card to arrive?,Will I have to wait much longer for my new card to arrive?,card_arrival,Neutral,Low
67,how to track the card you sent,how to track the card you sent,card_arrival,Neutral,Low
68,2 weeks ago I ordered my new card.  It isn't here.  What should I do?,2 weeks ago I ordered my new card.  It isn't here.  What should I do?,card_arrival,Neutral,Low
69,How can I check on the delivery status of my card?,How can I check on the delivery status of my card?,card_arrival,Neutral,Low
70,"My card has not been delivered yet and its been a week since I ordered it, please help","My card has not been delivered yet and its been a week since I ordered it, please help",card_arrival,Neutral,Low
71,What's the expected wait time to recieve my new card?,What's the expected wait time to recieve my new card?,card_arrival,Neutral,Low
72,How can I see the progress of delivery of the card that was sent?,How can I see the progress of delivery of the card that was sent?,card_arrival,Neutral,Low
73,"My card was supposed to arrive, but hasn't?","My card was supposed to arrive, but hasn't?",card_arrival,Neutral,Low
74,I ordered a card and would like to know how to track the delivery progress of it.,I ordered a card and would like to know how to track the delivery progress of it.,card_arrival,Neutral,Low
75,How long will it take for me to get my card?,How long will it take for me to get my card?,card_arrival,Neutral,Low
76,My card hasn't shown up yet.,My card hasn't shown up yet.,card_arrival,Neutral,Low
77,Does the card you sent have a tracking number?,Does the card you sent have a tracking number?,card_arrival,Neutral,Low
78,My card hasn't arrived in the mail yet. I ordered it two weeks ago. What can I do?,My card hasn't arrived in the mail yet. I ordered it two weeks ago. What can I do?,card_arrival,Neutral,Low
79,maximum how many days get the courier?,maximum how many days get the courier?,card_arrival,Neutral,Low
80,Is there a reason my new card hasn't arrived yet?,Is there a reason my new card hasn't arrived yet?,card_arrival,Neutral,Low
81,"I've been waiting a while for my card, is there a way to know when it will arrive?","I've been waiting a while for my card, is there a way to know when it will arrive?",card_arrival,Neutral,Low
82,How can I track my card's delivery?,How can I track my card's delivery?,card_arrival,Neutral,Low
83,Can I track the card that was just sent to me?,Can I track the card that was just sent to me?,card_arrival,Neutral,Low
84,"If I ordered my new card last week, how much longer should I wait to receive it?","If I ordered my new card last week, how much longer should I wait to receive it?",card_arrival,Neutral,Low
85,"What's go on, where is my new card?","What's go on, where is my new card?",card_arrival,Neutral,Low
86,Where is my new card if I haven't received it yet?,Where is my new card if I haven't received it yet?,card_arrival,Neutral,Low
87,Where is my card?,Where is my card?,card_arrival,Neutral,Low
88,Can you tell me why I haven't received my new card yet?,Can you tell me why I haven't received my new card yet?,card_arrival,Neutral,Low
89,Is there a way to track my card?,Is there a way to track my card?,card_arrival,Neutral,Low
90,Is there a way to track the new card you sent me?,Is there a way to track the new card you sent me?,card_arrival,Neutral,Low
91,I'm still waiting for my card.,I'm still waiting for my card.,card_arrival,Neutral,Low
92,What do I need to do to get my new card which I have requested 2 weeks ago?,What do I need to do to get my new card which I have requested 2 weeks ago?,card_arrival,Neutral,Low
93,WHAT IS THE SOLUTION OF THIS PROBLEM,WHAT IS THE SOLUTION OF THIS PROBLEM,card_arrival,Negative,Low
94,Could I get tracking on the card?,Could I get tracking on the card?,card_arrival,Neutral,Low
95,Can you help me track my card?,Can you help me track my card?,card_arrival,Neutral,Low
96,Shouldn't my new card be here by now?,Shouldn't my new card be here by now?,card_arrival,Neutral,Low
97,Is there a reason my new card hasn't arrived?,Is there a reason my new card hasn't arrived?,card_arrival,Neutral,Low
98,"I would like to track a card sent to me, how do I do that?","I would like to track a card sent to me, how do I do that?",card_arrival,Neutral,Low
99,Is there a tracking number for the card?,Is there a tracking number for the card?,card_arrival,Neutral,Low
100,can you share card tracking number?,can you share card tracking number?,card_arrival,Neutral,Low
101,"I have not received my card and it's been a week, what do I do?","I have not received my card and it's been a week, what do I do?",card_arrival,Neutral,Low
102,Is there a way I can check on the card on route to me?,Is there a way I can check on the card on route to me?,card_arrival,Neutral,Low
103,When will my new card arrive?,When will my new card arrive?,card_arrival,Neutral,Low
104,Why haven't I received my new card yet?,Why haven't I received my new card yet?,card_arrival,Neutral,Low
105,What is the expected delivery date of my card?,What is the expected delivery date of my card?,card_arrival,Neutral,Low
106,My card hasn't came in the mail yet?,My card hasn't came in the mail yet?,card_arrival,Neutral,Low
107,I haven't received my card.,I haven't received my card.,card_arrival,Neutral,Low
108,Is it possible for me to track the card is was mailed to me?,Is it possible for me to track the card is was mailed to me?,card_arrival,Neutral,Low
109,When will my new card be delivered?,When will my new card be delivered?,card_arrival,Neutral,Low
110,I was issued a card about a week ago. why hasn't it come in yet?,I was issued a card about a week ago. why hasn't it come in yet?,card_arrival,Neutral,Low
111,Can you please tell me where my card is? I ordered it 2 weeks ago!,Can you please tell me where my card is? I ordered it 2 weeks ago!,card_arrival,Neutral,Low
112,I still haven't received my card in the mail,I still haven't received my card in the mail,card_arrival,Neutral,Low
113,I'm still waiting for my card that was issued a week ago. What should I do?,I'm still waiting for my card that was issued a week ago. What should I do?,card_arrival,Neutral,Low
114,I still haven't gotten my new card.  When will it get here?,I still haven't gotten my new card.  When will it get here?,card_arrival,Neutral,Low
115,Do you have a tracking number for the card I was sent?,Do you have a tracking number for the card I was sent?,card_arrival,Neutral,Low
116,How do I track the card you sent to me?,How do I track the card you sent to me?,card_arrival,Neutral,Low
117,Is my new bank card on the way and is there a way to track it?,Is my new bank card on the way and is there a way to track it?,card_arrival,Neutral,Low
118,Could you send me and up date on the arrival of my card?,Could you send me and up date on the arrival of my card?,card_arrival,Neutral,Low
119,How long does it take to recieve my new card?,How long does it take to recieve my new card?,card_arrival,Neutral,Low
120,My card has not come in the mail yet.,My card has not come in the mail yet.,card_arrival,Neutral,Low
121,What's the card you sent me's tracking number?,What's the card you sent me's tracking number?,card_arrival,Neutral,Low
122,i havent got my card,i havent got my card,card_arrival,Neutral,Low
123,Why hasn't my card arrived yet?,Why hasn't my card arrived yet?,card_arrival,Neutral,Low
124,I thought I would have received my new card at this point.,I thought I would have received my new card at this point.,card_arrival,Neutral,Low
125,How long until my new card gets here?,How long until my new card gets here?,card_arrival,Neutral,Low
126,How much longer until I get my new card?,How much longer until I get my new card?,card_arrival,Neutral,Low
127,Am I able to track a card that has already been sent?,Am I able to track a card that has already been sent?,card_arrival,Neutral,Low
128,Is it possible to track the card you sent me?,Is it possible to track the card you sent me?,card_arrival,Neutral,Low
129,How long will it be to get this new card?,How long will it be to get this new card?,card_arrival,Neutral,Low
130,how can i track card you sent,how can i track card you sent,card_arrival,Neutral,Low
131,Can the card was sen to me be tracked?,Can the card was sen to me be tracked?,card_arrival,Neutral,Low
132,why have i not got my new card?,why have i not got my new card?,card_arrival,Neutral,Low
133,I need to track the card sent to me.,I need to track the card sent to me.,card_arrival,Neutral,Low
134,"It's been two weeks and I haven't gotten my card, what do I do?","It's been two weeks and I haven't gotten my card, what do I do?",card_arrival,Neutral,Low
135,I was expecting my new card by now.,I was expecting my new card by now.,card_arrival,Neutral,Low
136,Where is the tracking number for the card?,Where is the tracking number for the card?,card_arrival,Neutral,Low
137,I was issued a new card a week ago but still haven't received it. How long will it be until I receive it?,I was issued a new card a week ago but still haven't received it. How long will it be until I receive it?,card_arrival,Neutral,Low
138,Can I track the card that you sent me in the mail?,Can I track the card that you sent me in the mail?,card_arrival,Neutral,Low
139,Can you tell me if I can track the card you sent me?,Can you tell me if I can track the card you sent me?,card_arrival,Neutral,Low
140,Why have I not gotten my new card?,Why have I not gotten my new card?,card_arrival,Neutral,Low
141,I'm still waiting on my new card to be delivered!,I'm still waiting on my new card to be delivered!,card_arrival,Neutral,Low
142,My new card isn't here and it was issued a week ago.,My new card isn't here and it was issued a week ago.,card_arrival,Neutral,Low
143,"I was supposed to receive my new card by now, but it hasn't came in.","I was supposed to receive my new card by now, but it hasn't came in.",card_arrival,Neutral,Low
144,Is a tracking number available for the card that was just sent?,Is a tracking number available for the card that was just sent?,card_arrival,Neutral,Low
145,Why haven't I gotten my new card?,Why haven't I gotten my new card?,card_arrival,Neutral,Low
146,Was there a number to track that I could get?,Was there a number to track that I could get?,card_arrival,Neutral,Low
147,How much longer is it going to take to get my new card?,How much longer is it going to take to get my new card?,card_arrival,Neutral,Low
148,I haven't gotten my credit card in the mail.,I haven't gotten my credit card in the mail.,card_arrival,Neutral,Low
149,My card hasn't arrived yet. What do I do?,My card hasn't arrived yet. What do I do?,card_arrival,Neutral,Low
150,"My card still hasn't arrived after two weeks, now what?","My card still hasn't arrived after two weeks, now what?",card_arrival,Neutral,Low
151,My card appears to have never arrived?,My card appears to have never arrived?,card_arrival,Neutral,Low
152,My card never arrived.,My card never arrived.,card_arrival,Neutral,Low
153,My card has been found. Is there any way for me to put it back into the app?,My card has been found. Is there any way for me to put it back into the app?,card_linking,Neutral,Low
154,I was able to find my card. How to I go about putting it into my app?,I was able to find my card. How to I go about putting it into my app?,card_linking,Neutral,Low
155,how do I get my card to show in the app?,how do I get my card to show in the app?,card_linking,Neutral,Low
156,I just got my card.  It's not linked yet--how do I do that?,I just got my card.  It's not linked yet--how do I do that?,card_linking,Neutral,Low
157,"lost card found, want to put it back in app","lost card found, want to put it back in app",card_linking,Neutral,Low
158,"I just got a card, how can I add it to the app?","I just got a card, how can I add it to the app?",card_linking,Neutral,Low
159,Is there any way to see my card in the app?,Is there any way to see my card in the app?,card_linking,Neutral,Low
160,If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it?,If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it?,card_linking,Neutral,Low
161,I found my card. How can I put it into my app?,I found my card. How can I put it into my app?,card_linking,Neutral,Low
162,How do I make my card show up in the app?,How do I make my card show up in the app?,card_linking,Neutral,Low
163,Can you show me where to link the new card?,Can you show me where to link the new card?,card_linking,Neutral,Low
164,I found my old card. Can I link it back into the app?,I found my old card. Can I link it back into the app?,card_linking,Neutral,Low
165,"Show me how to link the new card,","Show me how to link the new card,",card_linking,Neutral,Low
166,How do I add an existing card to the app?,How do I add an existing card to the app?,card_linking,Neutral,Low
167,I finally got my card.  Now I want to link it.  Is that something you have to do or can I do that?,I finally got my card.  Now I want to link it.  Is that something you have to do or can I do that?,card_linking,Neutral,Low
168,How do I link one of your card that I already have?,How do I link one of your card that I already have?,card_linking,Neutral,Low
169,If I have a physical card can I link it?,If I have a physical card can I link it?,card_linking,Neutral,Low
170,I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,card_linking,Neutral,Low
171,Can I add a card that I just found (again) to the app?,Can I add a card that I just found (again) to the app?,card_linking,Neutral,Low
172,How can I make my card show up in the app?,How can I make my card show up in the app?,card_linking,Neutral,Low
173,"I would like to re-activate my card, it was previously reported  lost but I found it this morning.","I would like to re-activate my card, it was previously reported  lost but I found it this morning.",card_linking,Neutral,Low
174,"Okay, I found my card, can I put it back in the app?","Okay, I found my card, can I put it back in the app?",card_linking,Neutral,Low
175,Can I reactivate a card?,Can I reactivate a card?,card_linking,Neutral,Low
176,I would like to reactivate a card and wondered if that could be done?,I would like to reactivate a card and wondered if that could be done?,card_linking,Neutral,Low
177,"I got my card now, how do I make it show up in the app?","I got my card now, how do I make it show up in the app?",card_linking,Neutral,Low
178,How do I link an existing card?,How do I link an existing card?,card_linking,Neutral,Low
179,How do I link a new card in the app?,How do I link a new card in the app?,card_linking,Neutral,Low
180,"The card I thought was lost was just in my jacket, so can I reactivate it since I found it this morning?","The card I thought was lost was just in my jacket, so can I reactivate it since I found it this morning?",card_linking,Neutral,Low
181,I already have a card and want to link it,I already have a card and want to link it,card_linking,Neutral,Low
182,Can you please reactivate my card?,Can you please reactivate my card?,card_linking,Neutral,Low
183,Where do I go to add a new card?,Where do I go to add a new card?,card_linking,Neutral,Low
184,I want my card I just received to show up in the app. How do I do that?,I want my card I just received to show up in the app. How do I do that?,card_linking,Neutral,Low
185,"I received my card, how do I get it to show in the app?","I received my card, how do I get it to show in the app?",card_linking,Neutral,Low
186,If I have a credit card with you how I get set up to link to it?,If I have a credit card with you how I get set up to link to it?,card_linking,Neutral,Low
187,How do I add my new card?,How do I add my new card?,card_linking,Neutral,Low
188,"I want to reactivate my card, I thought I had lost it but found it again this morning.","I want to reactivate my card, I thought I had lost it but found it again this morning.",card_linking,Neutral,Low
189,"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.","I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",card_linking,Neutral,Low
190,My card is no longer lost. How do I enter it back into the app?,My card is no longer lost. How do I enter it back into the app?,card_linking,Neutral,Low
191,"I want to reactivate my card, I thought I had lost it but found it again in my jacket.","I want to reactivate my card, I thought I had lost it but found it again in my jacket.",card_linking,Neutral,Low
192,"May I reactivate my card? I previously reported it lost, but have now found it safe and sound.","May I reactivate my card? I previously reported it lost, but have now found it safe and sound.",card_linking,Neutral,Low
193,How do I reactivate a card I thought I lost?,How do I reactivate a card I thought I lost?,card_linking,Neutral,Low
194,Help me figure out how to link the new card.,Help me figure out how to link the new card.,card_linking,Neutral,Low
195,I found my lost card. Am I still able to use it?,I found my lost card. Am I still able to use it?,card_linking,Neutral,Low
196,Will I need a new card or can I put my old card back into the app?,Will I need a new card or can I put my old card back into the app?,card_linking,Neutral,Low
197,Is there a way to link the card i just got?,Is there a way to link the card i just got?,card_linking,Neutral,Low
198,How do I add a new card?,How do I add a new card?,card_linking,Neutral,Low
199,"I want to reactivate my card, I found it after thinking it was lost.","I want to reactivate my card, I found it after thinking it was lost.",card_linking,Neutral,Low
200,Can I put my old card back in the app?,Can I put my old card back in the app?,card_linking,Neutral,Low
201,"I got a new card, how do I link it?","I got a new card, how do I link it?",card_linking,Neutral,Low
202,I found the card I thought I lost this morning. Can I reactivate this card?,I found the card I thought I lost this morning. Can I reactivate this card?,card_linking,Neutral,Low
203,How do i go about linking a new card?,How do i go about linking a new card?,card_linking,Neutral,Low
204,how do i get the card linked,how do i get the card linked,card_linking,Neutral,Low
205,"I have one of your cards, but I don't know how to link it.","I have one of your cards, but I don't know how to link it.",card_linking,Neutral,Low
206,how do I link an old card?,how do I link an old card?,card_linking,Neutral,Low
207,I received my card. How do I link it to the app?,I received my card. How do I link it to the app?,card_linking,Neutral,Low
208,"Now that I have my card, how do I connect it to the app?","Now that I have my card, how do I connect it to the app?",card_linking,Neutral,Low
209,How do I add the card I just received to show up in the app?,How do I add the card I just received to show up in the app?,card_linking,Neutral,Low
210,"I want to reactivate my card, I thought I had lost it but I found it.","I want to reactivate my card, I thought I had lost it but I found it.",card_linking,Neutral,Low
211,What do I need to do to link my new card for my account?,What do I need to do to link my new card for my account?,card_linking,Neutral,Low
212,Can I add a card to back into the app?,Can I add a card to back into the app?,card_linking,Neutral,Low
213,I want to link my new card. Can you help?,I want to link my new card. Can you help?,card_linking,Neutral,Low
214,What is the process to link the new card?,What is the process to link the new card?,card_linking,Neutral,Low
215,"I found my card, am I able to put it back into the app?","I found my card, am I able to put it back into the app?",card_linking,Neutral,Low
216,"I have found my lost or stolen card, would I still have to activate the new card that was sent to me through the mail in order to access my account?","I have found my lost or stolen card, would I still have to activate the new card that was sent to me through the mail in order to access my account?",card_linking,Neutral,Low
217,Where can I link a new card?,Where can I link a new card?,card_linking,Neutral,Low
218,How do I add a card on to the app?,How do I add a card on to the app?,card_linking,Neutral,Low
219,"I found my card in my jacket this morning, so can I reactivate it?","I found my card in my jacket this morning, so can I reactivate it?",card_linking,Neutral,Low
220,"I've obtained the card, how do I enable it on the app?","I've obtained the card, how do I enable it on the app?",card_linking,Neutral,Low
221,I need to find the card I received in the app.,I need to find the card I received in the app.,card_linking,Neutral,Low
222,How do I get my card on the app?,How do I get my card on the app?,card_linking,Neutral,Low
223,"In the app, how can I make it show the new card that arrived?","In the app, how can I make it show the new card that arrived?",card_linking,Neutral,Low
224,How do I link my new card?,How do I link my new card?,card_linking,Neutral,Low
225,Can I activate a card in the app?,Can I activate a card in the app?,card_linking,Neutral,Low
226,"I want to link to my card card with you, how?","I want to link to my card card with you, how?",card_linking,Neutral,Low
227,I would like to link my card to my account.,I would like to link my card to my account.,card_linking,Neutral,Low
228,"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.","I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",card_linking,Neutral,Low
229,How can I link the new card?,How can I link the new card?,card_linking,Neutral,Low
230,I got a new card and can't find where to link it.,I got a new card and can't find where to link it.,card_linking,Neutral,Low
231,"Hey, I have my card, how do I get it to show in the app?","Hey, I have my card, how do I get it to show in the app?",card_linking,Neutral,Low
232,Where in the app do I go to make my new card show up?,Where in the app do I go to make my new card show up?,card_linking,Neutral,Low
233,Where do I scan my card?,Where do I scan my card?,card_linking,Neutral,Low
234,Can I reactivate my card? I reported it lost and found it this morning in my jacket.,Can I reactivate my card? I reported it lost and found it this morning in my jacket.,card_linking,Neutral,Low
235,Can I link my card I previously received?,Can I link my card I previously received?,card_linking,Neutral,Low
236,"I want to reactivate my card, I thought I had lost it but found it again in my jacket this morning.","I want to reactivate my card, I thought I had lost it but found it again in my jacket this morning.",card_linking,Neutral,Low
237,"I'd lke my card reactivated, I was thinking it was misplaced but I discovered when I woke up that I had left it in my coat.","I'd lke my card reactivated, I was thinking it was misplaced but I discovered when I woke up that I had left it in my coat.",card_linking,Neutral,Low
238,You sent me a card and now I want to link it.,You sent me a card and now I want to link it.,card_linking,Neutral,Low
239,How do I add my new card to the app?,How do I add my new card to the app?,card_linking,Neutral,Low
240,Can I add a card back to the app?,Can I add a card back to the app?,card_linking,Neutral,Low
241,What if I want to add a card I already have to the app?,What if I want to add a card I already have to the app?,card_linking,Neutral,Low
242,"I recently reported my card as missing/lost, and I just found it. Can I still use it?","I recently reported my card as missing/lost, and I just found it. Can I still use it?",card_linking,Neutral,Low
243,"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.","Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",card_linking,Neutral,Low
244,Is there a way to link cards if I have one of yours?,Is there a way to link cards if I have one of yours?,card_linking,Neutral,Low
245,If my card was lost or stolen can I re-link it?,If my card was lost or stolen can I re-link it?,card_linking,Neutral,Low
246,How do I link a new card to an existing one?,How do I link a new card to an existing one?,card_linking,Neutral,Low
247,How do I link a new payment card?,How do I link a new payment card?,card_linking,Neutral,Low
248,I would like to reactivate my card that I previously reported lost. I located the card this morning.,I would like to reactivate my card that I previously reported lost. I located the card this morning.,card_linking,Neutral,Low
249,"Card has been received, how will it show up on the app?","Card has been received, how will it show up on the app?",card_linking,Neutral,Low
250,Can I re-link a lost card with the app?,Can I re-link a lost card with the app?,card_linking,Neutral,Low
251,What do I do to link my new card?,What do I do to link my new card?,card_linking,Neutral,Low
252,Is it possible to link a new card?,Is it possible to link a new card?,card_linking,Neutral,Low
253,I deactivated my card but would like to reactivate it.,I deactivated my card but would like to reactivate it.,card_linking,Neutral,Low
254,"I found my card that I thought I had lost, I need to reactive it, please help.","I found my card that I thought I had lost, I need to reactive it, please help.",card_linking,Neutral,Low
255,can I link a card of yours I already have?,can I link a card of yours I already have?,card_linking,Neutral,Low
256,Can I put my found card back into the app on my phone?,Can I put my found card back into the app on my phone?,card_linking,Neutral,Low
257,"My card arrived but I need to make it work in the app, how do I do that?","My card arrived but I need to make it work in the app, how do I do that?",card_linking,Neutral,Low
258,"I found the card that I thought I lost, and I would like to reactivate it.","I found the card that I thought I lost, and I would like to reactivate it.",card_linking,Neutral,Low
259,I found my card again. Can I put it back into the app?,I found my card again. Can I put it back into the app?,card_linking,Neutral,Low
260,I need some help linking my new card.,I need some help linking my new card.,card_linking,Neutral,Low
261,help me link my card,help me link my card,card_linking,Neutral,Low
262,How do I link my card in the app.,How do I link my card in the app.,card_linking,Neutral,Low
263,How do I get my card into the app?,How do I get my card into the app?,card_linking,Neutral,Low
264,I found my card! Can I link it back into the app?,I found my card! Can I link it back into the app?,card_linking,Neutral,Low
265,How do I reactivate my card?,How do I reactivate my card?,card_linking,Neutral,Low
266,Where do I go to get my new card linked?,Where do I go to get my new card linked?,card_linking,Neutral,Low
267,"I thought I lost my card but I found it today, so I would like to reactivate it.","I thought I lost my card but I found it today, so I would like to reactivate it.",card_linking,Neutral,Low
268,How do I link the new card that I just got from you guys?,How do I link the new card that I just got from you guys?,card_linking,Neutral,Low
269,How can I add a new card?,How can I add a new card?,card_linking,Neutral,Low
270,Can you tell me how to get my card on the app?,Can you tell me how to get my card on the app?,card_linking,Neutral,Low
271,Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,card_linking,Neutral,Low
272,How do I make my card appear on the app?,How do I make my card appear on the app?,card_linking,Neutral,Low
273,How do I link the new card?,How do I link the new card?,card_linking,Neutral,Low
274,Where in the app do I link a new card?,Where in the app do I link a new card?,card_linking,Neutral,Low
275,How do I add my card to the app once I get it?,How do I add my card to the app once I get it?,card_linking,Neutral,Low
276,Can I link your physical card,Can I link your physical card,card_linking,Neutral,Low
277,How do I activate and link my new card?,How do I activate and link my new card?,card_linking,Neutral,Low
278,"I got a card, how do I get it in the app?","I got a card, how do I get it in the app?",card_linking,Neutral,Low
279,I received my new card.  Where is it in the app?,I received my new card.  Where is it in the app?,card_linking,Neutral,Low
280,"I found my card, how can I use it again?","I found my card, how can I use it again?",card_linking,Neutral,Low
281,"I just received a new card, where do I go to link it to my account?","I just received a new card, where do I go to link it to my account?",card_linking,Neutral,Low
282,"found card, how to put it back in app","found card, how to put it back in app",card_linking,Neutral,Low
283,How do I see my card in the app?,How do I see my card in the app?,card_linking,Neutral,Low
